winner_event_id,match_id,is_clearance,p_clearance_gnn,p_clearance_tabular,pass_length_actual,pass_length_gnn,pass_length_tabular,height_actual,p_ground_gnn,p_low_gnn,p_high_gnn,p_ground_tabular,p_low_tabular,p_high_tabular
fc80d7b4-a1f9-4457-bdb9-3d9b28644eec,3773369,0,0.0051667578518390656,0.0006277811251019765,10.517129,13.42250919342041,12.080228516460013,2,0.00011119693226646632,0.38038936257362366,0.6194994449615479,0.0,0.32792839869061663,0.6720716013093834
a1b87f23-832f-4597-8c5a-057da606e967,3773369,1,0.2907814681529999,0.3729081576337811,,20.772109985351562,17.747637365644433,-1,0.000636631972156465,0.19441014528274536,0.8049532771110535,0.0,0.3039413582894087,0.6960586417105913
c0694b7c-b58e-43f9-941e-af8a41b0cc67,3773372,1,0.9877721071243286,0.7774706373327863,,12.107789039611816,9.432177453173836,-1,0.0002622164902277291,0.38232365250587463,0.6174141764640808,0.0,0.4366272835947551,0.5633727164052449
4d8b90ec-6ea2-4c47-a593-9f42741c60b6,3773372,1,0.9902781844139099,0.9199029068652638,,11.134591102600098,11.83254748039259,-1,0.0002757152251433581,0.3288573920726776,0.6708669066429138,0.0,0.45522422417495034,0.5447757758250497
8ae292f0-8e58-42bd-9fa4-37a4b2cd210a,3773372,0,0.011136644519865513,0.00036824082551329047,8.335466,8.837934494018555,9.36966184503654,2,0.0003263815597165376,0.4603799879550934,0.539293646812439,0.0,0.26353908665046366,0.7364609133495363
f491764d-dba5-4b9e-a9a1-aaa3879cd38f,3773372,1,0.41774097084999084,0.3640618639940115,,12.30918025970459,12.237001437467839,-1,0.002965336199849844,0.39395859837532043,0.6030761003494263,0.0,0.48485729923525034,0.5151427007647497
45f81e0d-75d0-4ee0-9a4c-caa747e131cb,3773372,0,0.5891596078872681,0.5644434145647281,6.449806,14.709015846252441,13.279225561664157,1,0.0017374149756506085,0.3642861545085907,0.633976399898529,0.0,0.4773364230600522,0.5226635769399478
38c1eec1-b1fc-4d08-a3f0-21344db43e43,3773372,0,0.011259861290454865,7.843437327205609e-05,13.328166,8.533968925476074,8.594173198689868,2,0.0003283188270870596,0.34666287899017334,0.6530088186264038,0.0,0.17001127223601709,0.8299887277639829
261334c4-7479-4c38-be61-36d30c2a4ef4,3773372,0,0.3316527307033539,0.2900144264780332,13.124405,14.54430866241455,12.827368115037114,1,0.0039303540252149105,0.2834799289703369,0.712589681148529,0.0,0.19596405694910568,0.8040359430508943
3571f1b0-7354-45cd-bd6a-fe343a62b1d3,3773377,1,0.9935657382011414,0.993744620745968,,14.565877914428711,14.904485806066166,-1,0.00036669595283456147,0.7505139112472534,0.2491193413734436,0.0,0.8792871467710023,0.12071285322899769
80bdeaae-517f-44e0-969f-99291ad0c8bc,3773377,0,0.7106225490570068,0.8590691738205569,27.901613,13.071703910827637,11.900439121701586,2,0.004381254781037569,0.4518194794654846,0.5437993407249451,0.0,0.3425749518543354,0.6574250481456646
9d9c0a9e-4ba9-4ba7-a441-014178340991,3773377,0,0.011014365591108799,0.001804096583347554,2.8635643,9.204025268554688,10.916715275114498,2,0.00017182300507556647,0.3100793659687042,0.6897488236427307,0.0,0.4338833568571153,0.5661166431428847
4ce2ff6f-7168-4526-9561-0192877ff410,3773377,1,0.7324827909469604,0.5080523758902903,,14.921636581420898,15.918234388324887,-1,0.0032897209748625755,0.39878788590431213,0.5979223847389221,0.0,0.41300814835715394,0.5869918516428461
71fdcceb-f8fc-481b-b109-d192e8de1124,3773377,0,0.01217359397560358,0.003292691503209902,18.44912,14.67080020904541,11.568982352300436,2,0.00019182350661139935,0.3037436604499817,0.6960644721984863,0.0,0.19652996215130913,0.8034700378486909
775e98af-274b-4c51-a1d4-e8b556abcb93,3773386,0,0.004432239569723606,0.0037398067401321253,27.736258,10.559144973754883,12.941607452149897,1,2.4537988792872056e-05,0.40143558382987976,0.5985398888587952,0.0,0.29662103639128645,0.7033789636087135
56d60039-44f0-46d5-b588-6ab913980867,3773386,0,0.25039470195770264,0.3809174926722769,12.419743,9.631624221801758,13.319098911867561,2,0.002499132649973035,0.3821115493774414,0.6153892874717712,0.0,0.25159279101085397,0.748407208989146
c60e395a-a13f-4ece-b384-ffe686118665,3773386,1,0.558471143245697,0.6784295820387748,,15.123537063598633,15.607446525254343,-1,0.007091903127729893,0.3438515067100525,0.6490566730499268,0.0,0.3929384583819914,0.6070615416180086
4499fee0-2db7-4699-9576-9999d0e92627,3773386,1,0.878987193107605,0.8758632417210847,,13.60572624206543,13.359134300889359,-1,0.00031839561415836215,0.6070874929428101,0.3925940990447998,0.0,0.6312949321793931,0.36870506782060686
ddb5c2bf-12c6-4778-85d2-f6bf366cc1b8,3773386,0,0.010836778208613396,0.0016613438160884314,11.275194,11.796396255493164,13.066289035311165,2,0.00016902755305636674,0.3635053038597107,0.6363257169723511,0.0,0.29135686972563346,0.7086431302743665
b5ab6aaa-b599-47d8-9b95-25c14d1c2340,3773386,0,0.6100804805755615,0.7242739516305529,5.8694124,15.307271957397461,17.535512416644096,2,0.0037351904902607203,0.4086402356624603,0.5876246094703674,0.0,0.28546642949502443,0.7145335705049756
e1364409-6232-4ff2-aacc-62f8aa04b4bc,3773386,0,0.09104782342910767,0.101483208560061,13.054502,11.706498146057129,10.49719271835977,2,0.00036103936145082116,0.3010704815387726,0.6985684633255005,0.0,0.38654122000406355,0.6134587799959365
8d0021ab-96e1-4e73-9437-386f1048595e,3773386,0,0.020853187888860703,0.04620228034748278,8.028076,14.796867370605469,12.161234184815134,1,0.0004902731161564589,0.4268460273742676,0.5726636648178101,0.0,0.42522738545312666,0.5747726145468733
f0a910c0-6cbf-4add-b26b-a32e5ac8844f,3773386,0,0.002070973627269268,0.0003450703535017815,12.831601,9.679593086242676,9.489474124746941,1,1.3032722563366406e-05,0.30673322081565857,0.693253755569458,0.0,0.33985067216906883,0.6601493278309312
9ace9e2e-5cb7-4b63-96d3-581186711fca,3773387,1,0.9988653659820557,0.9989757601906467,,16.654993057250977,19.237815033086655,-1,0.0001336184359388426,0.5990456938743591,0.4008207619190216,0.0,0.8302372015060788,0.16976279849392123
a0fcee32-76ef-4bab-805a-70e286e16ca7,3773387,0,0.13398592174053192,0.11056502239121875,11.02225,11.275568962097168,9.949269842551852,2,0.0010983970714733005,0.5870183706283569,0.41188326478004456,0.0,0.5189002377453877,0.4810997622546123
e8fb9793-90bf-4ea9-a740-c2898ba4e29b,3773387,0,0.06432396918535233,0.09434164382879676,9.420191,12.753194808959961,10.92576518583097,2,0.0021221439819782972,0.37884336709976196,0.619034469127655,0.0,0.4428921485374181,0.5571078514625819
ef020f7b-7753-4878-a1b9-f5c92c80c9f3,3773387,1,0.9926741719245911,0.992061496620101,,13.214763641357422,12.62623817370188,-1,0.0005556303076446056,0.546538233757019,0.45290607213974,0.0,0.5867167284904653,0.4132832715095347
77d4b509-4206-4036-9c19-727b563a2719,3773387,0,0.07194925844669342,0.08892067646421617,8.805112,10.67299747467041,11.200446784991707,1,0.0017656940035521984,0.4769529402256012,0.5212813019752502,0.0,0.44627636463662,0.55372363536338
21ecf069-6f01-4d10-9ce5-7a9782da8151,3773387,1,0.8696850538253784,0.8952031618046843,,22.000865936279297,14.264259097132937,-1,0.0012527037179097533,0.4707745909690857,0.5279726386070251,0.0,0.5409316726907161,0.45906832730928393
f1df8e1a-334e-4d22-a057-7b481b493ad2,3773403,1,0.999313473701477,0.9999080521819171,,10.873513221740723,12.686139413806096,-1,2.187969039368909e-05,0.33375948667526245,0.666218638420105,0.0,0.9102739311785302,0.08972606882146983
7ae8e519-4800-40f0-b7c3-245767fdde54,3773403,1,0.4872560501098633,0.41593121694543655,,12.796309471130371,14.934464170567981,-1,0.00599919306114316,0.3264259397983551,0.6675748825073242,0.0,0.309231878510591,0.690768121489409
0649ad23-37f8-4461-8f8b-aa4733ed4864,3773403,0,0.011096752248704433,0.002974456282161387,4.6872168,9.506659507751465,9.18105866494578,2,0.00025353612727485597,0.4492928683757782,0.5504535436630249,0.0,0.4087843923814589,0.5912156076185411
70aca46d-0bd0-40e5-b6ea-fe2336cd9750,3773403,0,0.06209234148263931,0.004652983810834341,9.80816,8.109060287475586,7.861900381043416,2,0.0016061713686212897,0.562531054019928,0.43586277961730957,0.0,0.5131351365407566,0.48686486345924346
f29a38e2-625d-4aa5-a22d-fac08fb2427e,3773403,1,0.9992761015892029,0.99993482935503,,9.99567985534668,10.894736433721523,-1,2.142012817785144e-05,0.249831423163414,0.7501471638679504,0.0,0.7178025110452141,0.2821974889547859
ccdbd3d2-7994-4805-8db2-c68c23cca1da,3773403,1,0.9982041120529175,0.9157944367612035,,11.063076972961426,13.483707672066224,-1,3.723267582245171e-05,0.28812167048454285,0.7118411064147949,0.0,0.4376115177543445,0.5623884822456555
98417e3c-ad89-40cb-a447-09425951698f,3773403,1,0.914337158203125,0.8884782493711515,,15.34666633605957,14.889642481120733,-1,0.0006935182027518749,0.30362668633461,0.6956797242164612,0.0,0.25295475639457143,0.7470452436054286
b3bc3b0c-0bc2-42ec-b654-ed46e252c18b,3773415,1,0.9222469329833984,0.8565464039734153,,16.591127395629883,14.607653074018643,-1,0.0008111502975225449,0.5732927918434143,0.425896018743515,0.0,0.48407314281519553,0.5159268571848045
aff0df7d-c4a4-4013-aa89-e510e2b9c1a3,3773415,0,0.006426083855330944,0.011698922092310073,10.606602,8.791679382324219,8.382666793104244,2,0.00021660637867171317,0.5391322374343872,0.4606511890888214,0.0,0.5849211677911639,0.4150788322088361
bbb19143-b100-487d-979b-36f66e5cdff3,3773415,1,0.9978907704353333,0.9902932637083766,,36.39281463623047,13.323748500124665,-1,4.6053071855567396e-05,0.37951886653900146,0.6204351186752319,0.0,0.5740261309527701,0.42597386904722995
908f2137-a79d-4fd7-9f29-a3ef2d6119b4,3773415,0,0.05315709486603737,0.004729453022342492,4.9193497,12.616517066955566,13.213916243347805,1,0.0006532158004119992,0.3803105354309082,0.6190361976623535,0.0,0.3179670441975052,0.6820329558024948
d4a220ce-abcc-4566-b57c-2c94704be0b1,3773415,0,0.5257946848869324,0.5070077936971404,13.805796,18.459657669067383,15.612511980570634,1,0.001607669168151915,0.35996925830841064,0.6384230852127075,0.0,0.37396039529223857,0.6260396047077614
16dd3a50-6c75-448e-8afb-e32f49082ee6,3773415,1,0.6106513142585754,0.6550052277798822,,15.668479919433594,17.476798391862662,-1,0.0014025915879756212,0.28675001859664917,0.7118473649024963,0.0,0.3136658511086262,0.6863341488913738
ac5ea7ab-b994-44dc-aa3d-c02f50ab7d78,3773415,0,0.5069647431373596,0.40772072807591797,3.3241541,16.843677520751953,13.656783888057555,1,0.0014414250617846847,0.3382851779460907,0.6602734327316284,0.0,0.341101938520603,0.658898061479397
aaa3a0f2-f53e-42bb-a2e3-8df57551dd9c,3773415,0,0.42214712500572205,0.5374672697958169,16.222515,16.656816482543945,14.962896320265314,2,0.0017554141813889146,0.26669180393218994,0.73155277967453,0.0,0.34628196903508923,0.6537180309649108
d3763726-44a0-4101-9eee-fb741a4eae9d,3773415,0,0.565008282661438,0.5511386291580025,15.469001,14.5433931350708,14.299748975663652,1,0.0025106079410761595,0.3349652588367462,0.6625241041183472,0.0,0.314642990882668,0.685357009117332
ea5832b9-7ab1-45fe-a792-4e8bc3e2b85e,3773415,0,0.6512503027915955,0.793853624937963,14.795945,15.64162826538086,14.365050312292679,2,0.0008311757119372487,0.3010542690753937,0.6981145739555359,0.0,0.1974717438574396,0.8025282561425604
c47495c0-bbcd-47c3-bec5-a5c786278d4b,3773415,1,0.35886645317077637,0.6008555402654818,,14.279797554016113,15.051582469771589,-1,0.0010814331471920013,0.32365548610687256,0.6752631068229675,0.0,0.37475662802161835,0.6252433719783816
35bd2b7c-a817-4fa8-b6c4-85fc4c57b15d,3773415,1,0.9549813866615295,0.7519739936560991,,10.253506660461426,11.59988398386055,-1,0.00030809271265752614,0.7182438969612122,0.28144803643226624,0.0,0.42297096085277097,0.577029039147229
d263c522-36cd-4beb-999d-c05d36200d02,3773428,0,0.03838889300823212,0.020093105663649396,13.980701,8.81965446472168,9.051230247415788,2,0.00043215963523834944,0.42316725850105286,0.5764005780220032,0.0,0.4081768980081115,0.5918231019918885
edc6642a-bd00-429d-a591-5e79c533531b,3773428,0,0.002987898653373122,0.0020228729180322004,12.73185,17.402935028076172,14.785938568090952,2,0.00011033993359887972,0.412173330783844,0.5877163410186768,0.0,0.35185180945276295,0.648148190547237
1b3e5088-f636-4a24-8292-ba5f0313365c,3773428,0,0.4453026056289673,0.3446030175868081,8.825531,17.08046531677246,16.21966701045913,2,0.0017139901174232364,0.2601994574069977,0.7380865812301636,0.0,0.3467904125710102,0.6532095874289898
8a006f4c-ab05-4ec0-bd0f-f30b29368082,3773428,0,0.042988210916519165,0.0009643757975503597,26.420069,15.384889602661133,11.565504060626644,2,0.000987572711892426,0.39194005727767944,0.6070723533630371,0.0,0.46531560118596105,0.534684398814039
e4fcdd5a-7740-46b4-a663-ef6c0b1c8e6a,3773428,1,0.9178946614265442,0.9082492913348009,,16.60435676574707,12.225002419214569,-1,0.001276170602068305,0.45056840777397156,0.5481554269790649,0.0,0.6117881130539616,0.38821188694603836
15671c59-65dc-4d59-bb8d-1d5c913dd82e,3773428,1,0.9985007047653198,0.9698272944371031,,12.171967506408691,14.892183590631154,-1,6.260002555791289e-05,0.3079625070095062,0.6919748783111572,0.0,0.43323432842350806,0.5667656715764919
3a1b61b2-534d-4def-a6db-816489f9cfe8,3773428,0,0.06568999588489532,0.10406227227002865,15.115886,16.132375717163086,15.532036050420942,2,0.0005562413716688752,0.40659162402153015,0.5928521156311035,0.0,0.4221074524989279,0.5778925475010721
48402acc-6500-4ccc-bcc8-061093e17ade,3773428,1,0.9994173049926758,0.9999696073262929,,11.489675521850586,12.839907821142543,-1,1.1264454769843724e-05,0.2783808410167694,0.7216078639030457,0.0,0.8698197916183728,0.1301802083816273
48d5d3e0-aa2b-4a50-9bfb-cfab62c88e2f,3773428,1,0.6940284967422485,0.7277637335440565,,17.12842559814453,15.97397785315663,-1,0.002181473420932889,0.2943488657474518,0.7034696936607361,0.0,0.2854896953948327,0.7145103046051673
fa74d0fa-667b-48c6-a60e-a8a563b7a328,3773428,0,0.43310365080833435,0.2776819066572196,15.945219,17.193187713623047,14.307611066469095,1,0.0017349413828924298,0.23264963924884796,0.7656154632568359,0.0,0.18289588237912136,0.8171041176208786
0e132039-d33c-49fa-b0d6-e19029bc655d,3773428,1,0.7426695227622986,0.5869896582509568,,7.981706619262695,12.74991254959763,-1,0.0007736452971585095,0.59651780128479,0.40270861983299255,0.0,0.5678609760778485,0.43213902392215153
571cc8aa-6717-4bdf-b585-abf2eade6b30,3773428,1,0.9476386308670044,0.9022656451733633,,15.1878662109375,15.242423756498827,-1,0.0013991125160828233,0.43059512972831726,0.5680056810379028,0.0,0.45713231241783747,0.5428676875821625
00c78720-4fb3-48f7-9d06-2b5af206365f,3773457,1,0.6974080801010132,0.33115209842117227,,16.12674903869629,14.174375896122193,-1,0.003243915271013975,0.46055373549461365,0.5362022519111633,0.0,0.5462896283288908,0.45371037167110917
afacbc32-d63a-4639-b28e-2af090610cf1,3773457,1,0.5533575415611267,0.4842509491682202,,12.778725624084473,12.235291987601947,-1,0.001396202715113759,0.31401699781417847,0.6845868229866028,0.0,0.2737352212773623,0.7262647787226377
960f3f47-1b95-4470-b35b-181723539cf9,3773457,0,0.08148305863142014,0.07461932058282948,11.552056,9.317591667175293,11.595177618163063,1,0.000764130090828985,0.38446685671806335,0.6147689819335938,0.0,0.44020785706572674,0.5597921429342733
ea65f2f2-41d6-4e4a-8173-68131e58b1ef,3773457,0,0.028788993135094643,0.014345863547600262,10.104454,12.448561668395996,12.020503953818796,2,0.0007569789304398,0.48162198066711426,0.5176210403442383,0.0,0.47119272704704884,0.5288072729529512
67b9c5a1-1703-4189-a95a-81b2a8606c8b,3773466,0,0.05249722674489021,0.027094182023731227,6.514599,11.484402656555176,12.832061037632823,1,0.0011635671835392714,0.5634284615516663,0.43540793657302856,0.0,0.58356519564929,0.41643480435070995
b52a5b16-a7a3-4863-917c-806fdf86e934,3773466,0,0.2838379442691803,0.06820384016752917,15.532225,15.497499465942383,12.626839085656844,1,0.0014523618156090379,0.3641151785850525,0.6344324350357056,0.0,0.3632708975706632,0.6367291024293368
a69dcdfa-1b25-4182-b465-b7a0b27ce4e2,3773466,0,0.6847573518753052,0.7277728809131679,11.560277,13.333405494689941,15.713099245588925,2,0.003150527598336339,0.42827990651130676,0.5685696005821228,0.0,0.5261476915295128,0.4738523084704872
e4bbbdc7-8524-41db-baf1-7e8b574ff80c,3773466,0,0.3965568542480469,0.43110504969297386,11.112605,12.292258262634277,14.03680659213746,1,0.0030379705131053925,0.25141844153404236,0.7455435991287231,0.0,0.23920336776818585,0.7607966322318142
88cfa140-7cc7-476c-8efc-cbe9868c0067,3773466,0,0.016642004251480103,0.0030769283061800544,8.544589,10.105478286743164,9.55848782071879,2,0.00024596526054665446,0.3340380787849426,0.6657159328460693,0.0,0.3561522645794407,0.6438477354205593
81b000e5-044d-4258-a7c2-a67af271ec4f,3773466,0,0.5467777848243713,0.6126547595036085,14.25798,16.376028060913086,17.928637752862187,1,0.0019897613674402237,0.35085737705230713,0.6471529006958008,0.0,0.33297153653221245,0.6670284634677875
50e0b58d-3025-4a93-ac19-c7b7b88b2139,3773466,0,0.6150650978088379,0.5549408288694395,13.254434,19.54857063293457,15.379448941512404,2,0.0009702153038233519,0.24543602764606476,0.7535938024520874,0.0,0.170961544925478,0.829038455074522
971abd1e-4745-4454-9270-7c36c2acdf0b,3773474,0,0.01188545674085617,0.008075653718881881,13.514807,11.946495056152344,11.857361202568303,1,0.0006399577832780778,0.5748003721237183,0.424559623003006,0.0,0.5980847930875173,0.4019152069124827
fe844449-8c84-4d71-87e2-b0b873bde687,3773474,0,0.33837634325027466,0.4895829213044559,9.9408245,13.83566951751709,12.986451251859823,1,0.0021891645155847073,0.31512320041656494,0.6826876401901245,0.0,0.2377209610644223,0.7622790389355777
abbbfee6-304b-49b9-a690-f9ec5dea0785,3773474,1,0.4269455075263977,0.6404214174907379,,18.5892333984375,15.35913638692874,-1,0.0010875678854063153,0.320497065782547,0.6784153580665588,0.0,0.2744041491161989,0.7255958508838011
ab027e27-5cd7-4f06-8f18-458adac59703,3773474,1,0.9973104000091553,0.9863298383607993,,13.228557586669922,11.48801856128009,-1,0.00011854416516143829,0.527134895324707,0.4727466106414795,0.0,0.525106576584119,0.47489342341588103
ebcfb7e1-d86f-40d5-aab9-20d520f6d5d6,3773474,0,0.12766462564468384,0.4339967342892187,12.180722,8.382939338684082,9.081989453360599,1,0.0005324099329300225,0.6190918684005737,0.3803757429122925,0.0,0.5865355828419255,0.41346441715807447
22271697-e400-4565-8ce4-fbb0f00680bf,3773474,0,0.6038134694099426,0.674233458314411,12.219656,12.96209716796875,16.166225168300134,2,0.0018172382842749357,0.2812822461128235,0.7169005274772644,0.0,0.1664727478572271,0.8335272521427729
5f904e20-4b2e-44f9-8c33-b9fdb4a05a31,3773474,0,0.010818795301020145,0.007554425008718856,31.517931,12.767219543457031,13.417563314291328,1,0.0003944920317735523,0.379367858171463,0.6202376484870911,0.0,0.333162705337153,0.666837294662847
6ac51f92-0fde-44f0-a136-69364dc2acc8,3773477,0,0.28982704877853394,0.1278168926885775,32.929623,11.486472129821777,13.089165648527691,2,0.0016849972307682037,0.35203272104263306,0.6462822556495667,0.0,0.21941734631214282,0.7805826536878572
91c0e410-bcb4-4a50-ab70-43add86e590e,3773477,0,0.4308490753173828,0.16968784547558366,13.1,8.864433288574219,6.761816258988428,2,0.0011370761785656214,0.5609371066093445,0.4379257559776306,0.0,0.537608067133172,0.46239193286682795
590bf310-a47c-498c-9fed-dc42b433baa9,3773477,1,0.9981656670570374,0.9989303379808963,,15.431535720825195,13.051547303272221,-1,6.281239620875567e-05,0.7070018649101257,0.29293540120124817,0.0,0.8456355213869614,0.1543644786130386
b3752a9b-9908-4619-be59-9763215faf37,3773497,1,0.1753256916999817,0.17042909713706275,,10.549811363220215,14.502554669043965,-1,0.0032596481032669544,0.47312286496162415,0.5236174464225769,0.0,0.36947394080578366,0.6305260591942163
ddcf3127-a165-4606-ac18-3db263cbc8a6,3773497,1,0.3892098367214203,0.5723975213561486,,14.853435516357422,13.605564222953317,-1,0.003637116402387619,0.28596681356430054,0.7103961110115051,0.0,0.41338138609124064,0.5866186139087594
98c37f6a-b67b-4aa0-8ead-8f70e9ece5b8,3773497,0,0.013913306407630444,0.004967076745101175,30.210098,16.28327178955078,13.914495246862336,2,4.005984737887047e-05,0.4293307662010193,0.5706291794776917,0.0,0.40342858622686517,0.5965714137731348
3dabe86e-1e54-47bc-b18a-5ba69b7e3d94,3773523,0,0.010521930642426014,0.0023690337846248356,7.6896033,16.37943458557129,14.91574500469081,1,0.000730013067368418,0.37122491002082825,0.6280450224876404,0.0,0.37620333660679606,0.6237966633932039
47c30fd0-e166-4b5f-bb10-24e297618215,3773523,0,0.06477890908718109,0.01580084710317118,1.4,11.069969177246094,13.878895700416212,2,0.0006245239055715501,0.5800104141235352,0.4193651080131531,0.0,0.39236069223828696,0.607639307761713
54c50412-dac6-4c60-a07d-2898f888d526,3773523,1,0.9949926733970642,0.9909705297079213,,13.105953216552734,15.522753491294925,-1,0.0001879202900454402,0.3473137617111206,0.6524983048439026,0.0,0.6165819002519858,0.3834180997480142
c77489b0-9a1e-4950-99f9-b26d5bd593ed,3773523,0,0.015342820435762405,0.008573403218803259,17.447063,17.63471031188965,15.310696264598828,2,0.0006610159180127084,0.47015467286109924,0.5291843414306641,0.0,0.5732163098332946,0.42678369016670537
4450e16e-5df6-4941-8ae0-e2d3434975fd,3773523,0,0.0032825523521751165,0.00011083757788301742,3.9,9.891486167907715,7.981208355761241,2,0.0001119257794925943,0.4785621166229248,0.521325945854187,0.0,0.28216959313597856,0.7178304068640214
da77b443-e083-4c59-862f-4f46329a9201,3773523,0,0.43747738003730774,0.22067320478708966,6.0671244,13.166268348693848,13.594975091716792,2,0.003161927917972207,0.32535499334335327,0.671483039855957,0.0,0.23897741886914403,0.761022581130856
88b65e00-b530-415f-8971-dd6636b38512,3773523,0,0.027031658217310905,0.003916534320305278,30.541283,18.262035369873047,15.4710594168249,1,0.00018857547547668219,0.39544808864593506,0.6043633222579956,0.0,0.3802730657510087,0.6197269342489913
a26d0120-a686-42bd-b9ea-db35d8fb4305,3773526,0,0.010372311808168888,0.003137683848150711,10.6775465,13.304810523986816,13.314813944077251,2,6.875726830912754e-05,0.5747302174568176,0.42520102858543396,0.0,0.41503662204537306,0.5849633779546269
7999fb35-32a0-4cfc-b4d1-ad67dd6422bb,3773526,1,0.8880323767662048,0.8937201532808663,,17.706640243530273,11.650975043281212,-1,0.0004687479813583195,0.38127344846725464,0.6182578206062317,0.0,0.5368827372500518,0.4631172627499483
4f2fb303-091b-44f0-8dab-c82e11990391,3773526,0,0.024953017011284828,0.008407258767356486,14.389232,13.878852844238281,12.890257198003654,2,0.0002519032859709114,0.5067805647850037,0.49296751618385315,0.0,0.45530763175913747,0.5446923682408625
6dc26e59-4f8b-4169-8d12-d9f76f1b7234,3773526,1,0.9962379932403564,0.9939167561717657,,13.72197151184082,17.25965444973686,-1,0.000318669161060825,0.6360159516334534,0.36366531252861023,0.0,0.5413512053735976,0.45864879462640235
d1e7a98f-bca7-4884-bd4d-c8d76acbecc8,3773526,0,0.004434830509126186,0.0010701647080213685,12.614278,10.13794231414795,7.469496236278639,1,0.00013111784937791526,0.39643239974975586,0.6034364700317383,0.0,0.34269546557642516,0.6573045344235748
da871896-2869-4b8c-9555-218979bc35ed,3773526,0,0.0036143180914223194,0.0018444802974936234,5.249762,7.59053897857666,6.724081476292076,2,8.045855793170631e-05,0.4741004705429077,0.5258191227912903,0.0,0.3603339896484402,0.6396660103515598
